bug_type,mutation_type,omp_construct,bug_omp_concept,needs_review,count,notes,example_source_id,example_original_statement,example_buggy_statement
ADD_TO_NOOP,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_simd/test_target_simd_simdlen.c,A[i] += A[i];,A[i] = A[i];
ADD_TO_SUB,NEEDS_REVIEW,target_mapping,general_code,True,3,,tests/5.0/target/test_target_teams_num_teams.c,c[i] = a[i] + b[i];,c[i] = a[i] - b[i];
ADD_TO_SUBTRACT,NEEDS_REVIEW,target_mapping,general_code,True,5,,tests/5.0/target/test_target_collapse.c,A[i] += B[j];,A[i] -= B[j];
ALIGNED_CLAUSE_64_TO_8,NEEDS_REVIEW,target_mapping,allocator,True,2,,tests/5.1/allocate/test_omp_target_aligned_alloc_device.c,#pragma omp parallel for simd simdlen(16) aligned(x: 64),#pragma omp parallel for simd simdlen(16) aligned(x: 8)
ANCESTOR_TO_DEVICE_NUM,NEEDS_REVIEW,target_mapping,mapping,True,1,,tests/5.0/target/test_target_device.c,#pragma omp target device(ancestor: 1) map(to: a) map(to: which_device),#pragma omp target device(device_num: 1) map(to: a) map(to: which_device)
ARRAY_ASSIGN_10_TO_9,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_teams_distribute_parallel_for/test_target_teams_distribute_parallel_for_map_from.c,a[j] = 10;,a[j] = 9;
ARR_INIT_PLUS_ONE_TO_PLUS_TWO,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_teams_distribute_parallel_for/test_target_teams_distribute_parallel_for_reduction.c,Arr[i] = i + 1;,Arr[i] = i + 2;
ARR_TEAM_NUM_TO_THREAD_NUM,NEEDS_REVIEW,target_mapping,runtime_api,True,1,,tests/4.5/target_teams_distribute_parallel_for/test_target_teams_distribute_parallel_for_dist_schedule.c,arr[i] = omp_get_team_num();,arr[i] = omp_get_thread_num();
ASSIGN1_TO2,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_target_data_use_device_address.c,array[i] = 1;,array[i] = 2;
ASSIGN_I_TO_I_PLUS1,NEEDS_REVIEW,metadirective,general_code,True,4,,tests/5.1/metadirective/test_metadirective_target_device_kind_any.c,A[i] = i;,A[i] = i + 1;
ASSIGN_ZERO,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target_simd/test_target_simd_order_concurrent.c,c[i] = struct_t.a[i] * b[i];,c[i] = 0;
ATOMIC_MEM_ORDER_ACQ_REL_TO_RELAXED,NEEDS_REVIEW,atomic,atomic,True,1,,tests/5.0/target_requires/test_target_requires_atomic_default_mem_order_acq_rel.c,#pragma omp requires atomic_default_mem_order(acq_rel),#pragma omp requires atomic_default_mem_order(relaxed)
ATOMIC_MEM_ORDER_SEQ_CST_TO_RELAXED,NEEDS_REVIEW,atomic,atomic,True,1,,tests/5.0/target_requires/test_target_requires_atomic_default_mem_order_seq_cst.c,#pragma omp requires atomic_default_mem_order(seq_cst),#pragma omp requires atomic_default_mem_order(relaxed)
A_2J_TO_J,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/requires/test_requires_reverse_offload.c,A[j] = 2*j;,A[j] = j;
A_ADD_I_TO_SUB_I,NEEDS_REVIEW,allocator,general_code,True,1,,tests/5.0/allocate/test_allocate_on_device.c,A[i] = x[i] + i;,A[i] = x[i] - i;
A_ADD_TO_SUB,NEEDS_REVIEW,runtime_api,general_code,True,1,,tests/5.0/program_control/test_omp_get_device_num.c,a[i] = b[i] + c[i];,a[i] = b[i] - c[i];
A_I2_TO_I,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target/test_target_map_with_close_modifier.c,a[i] += i*2;,a[i] += i;
A_PLUS1_TO_PLUS2,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.2/declare_target/test_declare_target_enter.c,a[i] += 1;,a[i] += 2;
A_PLUS5_TO_MINUS5,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.1/interop/test_interop_target.c,A[j] += 5;,A[j] -= 5;
BODY_ADD_TO_SUB,NEEDS_REVIEW,target_mapping,general_code,True,4,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_add.c,total += a[x] + b[x];,total -= a[x] + b[x];
BODY_AND_TO_OR,NEEDS_REVIEW,target_mapping,general_code,True,2,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_and.c,result = result && a[x];,result = result || a[x];
BODY_BITAND_TO_BITOR,NEEDS_REVIEW,target_mapping,general_code,True,3,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_bitand.c,b = b & a[x];,b = b | a[x];
BODY_BITOR_TO_BITAND,NEEDS_REVIEW,target_mapping,general_code,True,3,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_bitor.c,b = b | a[x];,b = b & a[x];
BODY_BITXOR_TO_BITOR,NEEDS_REVIEW,target_mapping,general_code,True,2,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_bitxor.c,b = (b ^ a[x]);,b = (b | a[x]);
BODY_FMAX_TO_FMIN,NEEDS_REVIEW,target_mapping,general_code,True,2,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_max.c,"result = fmax(a[x] + b[x], result);","result = fmin(a[x] + b[x], result);"
BODY_FMIN_TO_FMAX,NEEDS_REVIEW,target_mapping,general_code,True,2,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_min.c,"result = fmin(result, a[x] + b[x]);","result = fmax(result, a[x] + b[x]);"
BODY_MUL_TO_ADD,NEEDS_REVIEW,target_mapping,general_code,True,3,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_multiply.c,result *= a[x + y];,result += a[x + y];
BODY_OR_TO_AND,NEEDS_REVIEW,target_mapping,general_code,True,3,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_or.c,result = result || a[x];,result = result && a[x];
BODY_SUB_TO_ADD,NEEDS_REVIEW,target_mapping,general_code,True,3,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_subtract.c,total -= a[x] + b[x];,total += a[x] + b[x];
B_ADD_TO_SUB,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_update/test_target_update_from.c,b[j] = (a[j] + b[j]);// b = 12,b[j] = (a[j] - b[j]);// b = 12
B_PLUS2_TO_PLUS1,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.2/declare_target/test_declare_target_enter_device_type_any.c,b[i] += 2;,b[i] += 1;
B_PLUS_A_TO_MINUS_A,NEEDS_REVIEW,task,general_code,True,1,,tests/5.0/task/test_task_affinity_device.c,B[i] += A[i];,B[i] -= A[i];
CHECK10_TO15,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_declare_target_local.c,device_value != 10,device_value != 15
COMPUTE_INCREMENT_I_TO_I_PLUS_ONE,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target/test_target_map_array_default.c,compute_array[i] += i;,compute_array[i] += i + 1;
COPY_VALUE_PLUS_ONE,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_data/test_target_data_map_to_from.c,h_array2_h[i] = h_array_h[i];,h_array2_h[i] = h_array_h[i] + 1;
COUNTER_INC2,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_target_interchange.c,a[i][j] = counter++;,a[i][j] = counter += 2;
COUNTER_INCREMENT_BY_TWO,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_target_reverse.c,counter++;,counter += 2;
C_ADD_B_TO_SUB_B,NEEDS_REVIEW,target_mapping,general_code,True,2,,tests/4.5/target_update/test_target_update_if.c,c[j] = (c[j] + b[j]);//if b is updated c=16 else c=14,c[j] = (c[j] - b[j]);//if b is updated c=16 else c=14
C_ADD_TO_SUB,NEEDS_REVIEW,task,general_code,True,1,,tests/4.5/task/test_task_target.c,c[i] = a[i] + b[i];,c[i] = a[i] - b[i];
C_ASSIGN_ZERO,NEEDS_REVIEW,loop,general_code,True,1,,tests/5.0/teams_loop/test_target_teams_loop_allocate.c,c[i] = local;,c[i] = 0;
C_PLUS_B_TO_MINUS_B,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target/test_target_task_depend_mutexinoutset.c,c += b; /* Task T5 */,c -= b; /* Task T5 */
DEFAULT_STRUCT_TO_EXPLICIT_TO,NEEDS_REVIEW,target_mapping,mapping,True,1,,tests/4.5/target/test_target_map_struct_default.c,#pragma omp target,#pragma omp target map(to: single)
DEVICE10_TO20,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_declare_target_local.c,local_var = 10;,local_var = 20;
DEVICE_ADDRESS_TO_NULL,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_target_map_type_modifier_self.c,device_address = &scalar_value;,device_address = NULL;
DEVICE_ANCESTOR_TO_DEFAULT,NEEDS_REVIEW,target_mapping,mapping,True,1,,tests/5.0/requires/test_requires_reverse_offload.c,"#pragma omp target device(ancestor:1) map(always, to: A)","#pragma omp target map(always, to: A)"
DEVICE_NUM_TO_ANCESTOR,NEEDS_REVIEW,target_mapping,mapping,True,1,,tests/5.0/target/test_target_device.c,"#pragma omp target device(device_num: first_device_num) map(tofrom: b, target_device_num)","#pragma omp target device(ancestor: first_device_num) map(tofrom: b, target_device_num)"
DEVICE_PLUS10_TO_PLUS11,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/requires/test_requires_unified_shared_memory_static_is_device_ptr.c,aPtr[i] += 10;,aPtr[i] += 11;
DEVICE_PLUS10_TO_PLUS9,NEEDS_REVIEW,target_mapping,general_code,True,2,,tests/5.0/requires/test_requires_unified_shared_memory_heap_is_device_ptr.c,anArray[i] += 10;,anArray[i] += 9;
DEVICE_PLUS2_TO_PLUS1,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target/test_target_in_reduction.c,*sum += 2;,*sum += 1;
DEVICE_PTR_TO_NULL,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_target_map_self.c,device_pointer = &var;,device_pointer = NULL;
DEVICE_TASK1_OR_TO_AND,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_enter_data/test_target_enter_data_depend.c,h_array[i] = DEVICE_TASK1_BIT | in_1[i] | in_2[i];,h_array[i] = DEVICE_TASK1_BIT & in_1[i] & in_2[i];
DEVICE_TASK_OR_TO_AND,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_update/test_target_update_depend.c,h_array[i] = DEVICE_TASK1_BIT | in_1[i] | in_2[i];,h_array[i] = DEVICE_TASK1_BIT & in_1[i] & in_2[i];
DEVICE_TYPE_NOHOST_TO_HOST,NEEDS_REVIEW,target_mapping,data_sharing,True,1,,tests/6.0/target/test_target_teams_groupprivate_devicetype_nohost.c,#pragma omp groupprivate(group_sum) device_type(nohost),#pragma omp groupprivate(group_sum) device_type(host)
D_70_TO_69,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.2/target_enter_data/test_target_enter_data_map.c,D[i] = 70;,D[i] = 69;
ENTER_EXIT_IF_GT_TO_LT,NEEDS_REVIEW,target_mapping,mapping,True,1,,tests/4.5/target_enter_exit_data/test_target_enter_exit_data_if.c,#pragma omp target enter data if(size > SIZE_THRESHOLD) map(to: size) map(to: c[0:size]),#pragma omp target enter data if(size < SIZE_THRESHOLD) map(to: size) map(to: c[0:size])
FIRSTPRIVATE_PTR_REMOVED,NEEDS_REVIEW,target_mapping,data_sharing,True,1,,tests/5.1/target/test_target_is_accessible.c,#pragma omp target firstprivate(ptr),#pragma omp target
FIVE_I_TO_FOUR_I,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.1/target/test_target_is_accessible.c,ptr[i] = 5*i;,ptr[i] = 4*i;
FMAX_TO_FMIN,NEEDS_REVIEW,loop,general_code,True,1,,tests/5.0/loop/test_loop_reduction_max_device.c,"result = fmax(a[x] + b[x], result);","result = fmin(a[x] + b[x], result);"
FMIN_TO_FMAX,NEEDS_REVIEW,loop,general_code,True,1,,tests/5.0/loop/test_loop_reduction_min_device.c,"result = fmin(result, a[x] + b[x]);","result = fmax(result, a[x] + b[x]);"
FOUR_L_TO_THREE_L,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target_teams_distribute_parallel_for/test_target_teams_distribute_parallel_for_collapse.c,a[i][j][k][l] += i+2*j+3*k+4*l;,a[i][j][k][l] += i+2*j+3*k+3*l;
GET_DEVICE_NUM_TO_INITIAL,NEEDS_REVIEW,target_mapping,runtime_api,True,1,,tests/5.0/target/test_target_device.c,target_device_num = omp_get_device_num();,target_device_num = omp_get_initial_device();
GET_DEVICE_NUM_TO_INITIAL_DEVICE,NEEDS_REVIEW,runtime_api,runtime_api,True,1,,tests/5.0/program_control/test_omp_get_device_num.c,target_device_num = omp_get_device_num();,target_device_num = omp_get_initial_device();
HOST_PLUS10_TO_PLUS9,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/requires/test_requires_unified_shared_memory_stack_is_device_ptr.c,aPtr[i] += 10;,aPtr[i] += 9;
I2_TO_I3,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.1/target/test_target_memcpy_async_no_obj.c,mem_dev_cpy[i] = i*2; // initialize data on device,mem_dev_cpy[i] = i*3; // initialize data on device
IF0_TO_IF1_FIRST_TASK,NEEDS_REVIEW,task,data_sharing,True,1,,tests/4.5/task/test_task_if.c,#pragma omp task shared(A) if(0),#pragma omp task shared(A) if(1)
IF_GE_TO_GT,NEEDS_REVIEW,target_mapping,general_code,True,2,,tests/4.5/target_teams_distribute_parallel_for/test_target_teams_distribute_parallel_for_if_no_modifier.c,#pragma omp target teams distribute parallel for if(attempt >= ATTEMPT_THRESHOLD)\,#pragma omp target teams distribute parallel for if(attempt > ATTEMPT_THRESHOLD)\
IF_PARALLEL_TO_TARGET,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_teams_distribute_parallel_for/test_target_teams_distribute_parallel_for_if_parallel_modifier.c,#pragma omp target teams distribute parallel for if(parallel: attempt >= ATTEMPT_THRESHOLD)\,#pragma omp target teams distribute parallel for if(target: attempt >= ATTEMPT_THRESHOLD)\
IF_TARGET_TO_PARALLEL,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_teams_distribute_parallel_for/test_target_teams_distribute_parallel_for_if_target_modifier.c,#pragma omp target teams distribute parallel for if(target: attempt >= ATTEMPT_THRESHOLD)\,#pragma omp target teams distribute parallel for if(parallel: attempt >= ATTEMPT_THRESHOLD)\
INCREMENT_ONE_TO_TWO,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_data/test_target_data_map_tofrom.c,h_array_h[i] += 1;,h_array_h[i] += 2;
INCREMENT_TO_DECREMENT,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_update/test_target_update_devices.c,h_matrix[i]++;,h_matrix[i]--;
INCREMENT_TO_PLUS2,NEEDS_REVIEW,taskloop,general_code,True,1,,tests/4.5/taskloop/test_target_taskloop_shared.c,++s_val;,s_val += 2;
INDUCTION_MUL_TO_ADD,NEEDS_REVIEW,target_mapping,general_code,True,2,,tests/6.0/target/test_target_declare_induction.c,induction_var *= 2 * step_var;,induction_var += 2 * step_var;
INNER_PLUS1_TO_PLUS2,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/declare_target/test_declare_target_nested_functions.c,return 1 + a;,return 2 + a;
IS_INITIAL_DEVICE_NEGATED,NEEDS_REVIEW,target_mapping,runtime_api,True,1,,tests/5.0/target/test_target_parallel_if_device.c,InitDev[0] = omp_is_initial_device();,InitDev[0] = !omp_is_initial_device();
ITERATOR_N_TO_N_MINUS_1,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.1/target_update/test_target_update_iterator.c,#pragma omp target update to(iterator(it = 0:N): new_struct.data[it]),#pragma omp target update to(iterator(it = 0:N-1): new_struct.data[it])
ITERATOR_RANGE_N_TO_N_MINUS_1,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.1/target/test_target_map_iterators.c,iterator(it = 0:N),iterator(it = 0:N-1)
ITERATOR_TO_TO,NEEDS_REVIEW,target_mapping,mapping,True,1,,tests/5.1/target/test_target_map_iterators.c,"#pragma omp target map(iterator(it = 0:N), tofrom: test_lst[it][:1]) map(to: test_lst)","#pragma omp target map(iterator(it = 0:N), to: test_lst[it][:1]) map(to: test_lst)"
I_PLUS_ASCLR_TO_I_MINUS_ASCLR,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target/test_target_map_scalar_no_map_type_modifier.c,compute_array[i] = i + asclr;,compute_array[i] = i - asclr;
LEN_N_TO_N_MINUS1,NEEDS_REVIEW,declare_mapper,general_code,True,1,,tests/5.0/declare_mapper/test_declare_mapper_target_struct.c,for(size_t i = 0; i < s->len; i++),for(size_t i = 0; i < s->len - 1; i++)
LOCAL_TO_ENTER,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/declare_target/test_declare_target_directive_local.c,"#pragma omp declare_target local(sum, x)","#pragma omp declare_target enter(sum, x)"
MASTER_TASKLOOP_SIMD_TO_TASKLOOP_SIMD,NEEDS_REVIEW,taskloop_simd,loop,True,2,,tests/5.0/master_taskloop_simd/test_master_taskloop_simd_device.c,#pragma omp master taskloop simd,#pragma omp taskloop simd
MASTER_TASKLOOP_TO_TASKLOOP,NEEDS_REVIEW,taskloop,loop,True,2,,tests/5.0/master_taskloop/test_master_taskloop_device.c,#pragma omp master taskloop,#pragma omp taskloop
MULT2_TO3,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_target_map_self_array.c,arr[i] *= 2;,arr[i] *= 3;
MULT2_TO_MULT3,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_target_requires_self_maps.c,x[i] *= 2;,x[i] *= 3;
MULTIPLY_TO_ADD,NEEDS_REVIEW,target_mapping,general_code,True,34,,tests/4.5/target/test_target_device1.c,A[i] = A[i] * A[i];,A[i] = A[i] + A[i];
MULTIPLY_TO_PLUS,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_enter_exit_data/test_target_enter_exit_data_depend.c,h_array[i] = in_1[i]*in_2[i];,h_array[i] = in_1[i]+in_2[i];
NEQ_TO_LT_N_MINUS_1,NEEDS_REVIEW,target_mapping,loop,True,1,,tests/5.0/target/test_target_parallel_for_notequals.c,for (int i = 0; i != N; i++) {,for (int i = 0; i < N - 1; i++) {
OMP_ALL_MEMORY_TO_X,NEEDS_REVIEW,depend,dependency,True,1,,tests/5.1/depend/test_depend_inout_omp_all_memory.c,#pragma omp task depend(inout: omp_all_memory),#pragma omp task depend(inout: x)
OTHERWISE_TARGET_TO_NOTHING,NEEDS_REVIEW,metadirective,mapping,True,1,,tests/5.2/metadirective/test_metadirective_otherwise.c,otherwise(target map(tofrom : on_host)),otherwise(nothing)
PARALLEL_MASTER_TASKLOOP_TO_PARALLEL_TASKLOOP,NEEDS_REVIEW,parallel_master_taskloop,data_sharing,True,1,,tests/5.0/parallel_master_taskloop/test_parallel_master_taskloop_device.c,"#pragma omp parallel master taskloop num_threads(OMPVV_NUM_THREADS_DEVICE) shared(x, y, z, num_threads)","#pragma omp parallel taskloop num_threads(OMPVV_NUM_THREADS_DEVICE) shared(x, y, z, num_threads)"
PARALLEL_VARIANT_MATCH_TO_TARGET,NEEDS_REVIEW,declare_variant,variant_selector,True,1,,tests/5.0/declare_variant/test_declare_variant.c,#pragma omp declare variant(p_fn) match(construct = {parallel}),#pragma omp declare variant(p_fn) match(construct = {target})
PIN_DEVICE_INITIAL_TO_DEFAULT,NEEDS_REVIEW,allocator,data_sharing,True,1,,tests/6.0/allocate/test_pin_device.c,int target_device = omp_get_initial_device();,int target_device = omp_get_default_device();
PLUS1_TO_MINUS1,NEEDS_REVIEW,loop,general_code,True,2,,tests/5.0/teams_loop/test_target_teams_loop_firstprivate.c,b[i] = a[i] + 1;,b[i] = a[i] - 1;
PLUS1_TO_PLUS2,NEEDS_REVIEW,loop,general_code,True,2,,tests/5.0/teams_loop/test_target_teams_loop_device.c,a[i] = a[i] + 1;,a[i] = a[i] + 2;
PLUS5_TO_MINUS5,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_target_access.c,array[i] += 5;,array[i] -= 5;
PLUS9_TO_PLUS8,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_target_requires_self_maps.c,x[i] += 9;,x[i] += 8;
PLUS_DEVID_TO_MINUS_DEVID,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/declare_target/test_declare_target_directive_local.c,x[j] = j + dev_id;,x[j] = j - dev_id;
PLUS_I_TO_MINUS_I,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.1/target/test_target_map_present_ordering.c,x[i] += i;,x[i] -= i;
PLUS_TO_MINUS_CGROUP,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target/test_target_uses_allocators_cgroup.c,x += j + i;,x -= j + i;
PLUS_TO_MINUS_DEFAULT,NEEDS_REVIEW,target_mapping,data_sharing,True,1,,tests/5.0/target/test_target_uses_allocators_default.c,x += j + i;,x -= j + i;
PLUS_TO_MINUS_HIGH_BW,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target/test_target_uses_allocators_high_bw.c,x += j + i;,x -= j + i;
PLUS_TO_MINUS_LARGE_CAP,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target/test_target_uses_allocators_large_cap.c,x += j + i;,x -= j + i;
PLUS_TO_MINUS_LOW_LAT,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target/test_target_uses_allocators_low_lat.c,x += j + i;,x -= j + i;
PLUS_Y_TO_MINUS_Y,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.1/depend/test_target_depend_out_omp_all_memory.c,x[i] += y;,x[i] -= y;
PTR_HEAP_INCREMENT_TO_ASSIGN,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_enter_exit_data/test_target_enter_exit_data_map_pointer_translation.c,ptr_h_array_h[i] += 1;,ptr_h_array_h[i] = 1;
PTR_STACK_INCREMENT_TO_ASSIGN,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_enter_exit_data/test_target_enter_exit_data_map_pointer_translation.c,ptr_h_array_s[i] += 2;,ptr_h_array_s[i] = 2;
REDUCTION_AND_TO_OR,NEEDS_REVIEW,target_mapping,mapping,True,3,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_and.c,#pragma omp target teams distribute reduction(&&:result) defaultmap(tofrom:scalar),#pragma omp target teams distribute reduction(||:result) defaultmap(tofrom:scalar)
REDUCTION_BITAND_TO_BITOR,NEEDS_REVIEW,target_mapping,mapping,True,3,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_bitand.c,#pragma omp target teams distribute reduction(&:b) defaultmap(tofrom:scalar),#pragma omp target teams distribute reduction(|:b) defaultmap(tofrom:scalar)
REDUCTION_BITOR_TO_BITAND,NEEDS_REVIEW,target_mapping,mapping,True,3,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_bitor.c,#pragma omp target teams distribute reduction(|:b) defaultmap(tofrom:scalar),#pragma omp target teams distribute reduction(&:b) defaultmap(tofrom:scalar)
REDUCTION_BITXOR_TO_BITOR,NEEDS_REVIEW,target_mapping,mapping,True,3,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_bitxor.c,#pragma omp target teams distribute reduction(^:b) defaultmap(tofrom:scalar),#pragma omp target teams distribute reduction(|:b) defaultmap(tofrom:scalar)
REDUCTION_MAX_TO_MIN,NEEDS_REVIEW,target_mapping,mapping,True,4,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_max.c,#pragma omp target teams distribute reduction(max:result) defaultmap(tofrom:scalar),#pragma omp target teams distribute reduction(min:result) defaultmap(tofrom:scalar)
REDUCTION_MIN_TO_MAX,NEEDS_REVIEW,target_mapping,mapping,True,4,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_min.c,#pragma omp target teams distribute reduction(min:result) defaultmap(tofrom:scalar),#pragma omp target teams distribute reduction(max:result) defaultmap(tofrom:scalar)
REDUCTION_OR_TO_AND,NEEDS_REVIEW,target_mapping,mapping,True,3,,tests/4.5/target_teams_distribute/test_target_teams_distribute_reduction_or.c,#pragma omp target teams distribute reduction(||:result) defaultmap(tofrom:scalar),#pragma omp target teams distribute reduction(&&:result) defaultmap(tofrom:scalar)
REPLACE_EXPLICIT_TASK_QUERY_WITH_ZERO,NEEDS_REVIEW,runtime_api,runtime_api,True,1,,tests/5.2/runtime_calls/test_omp_in_explicit_task.c,A[i] = omp_in_explicit_task();,A[i] = 0;
REPLACE_IMPLICIT_TASK_QUERY_WITH_ONE,NEEDS_REVIEW,runtime_api,runtime_api,True,1,,tests/5.2/runtime_calls/test_omp_in_explicit_task.c,A[i] = omp_in_explicit_task();,A[i] = 1;
REPLACE_OMP_IS_INITIAL_DEVICE_WITH_ONE,NEEDS_REVIEW,offloading_success.c,runtime_api,True,1,,tests/4.5/offloading_success.c,{ isHost = omp_is_initial_device(); },{ isHost = 1; }
RESULT_AND_TO_OR,NEEDS_REVIEW,loop,general_code,True,1,,tests/5.0/loop/test_loop_reduction_and_device.c,result = result && a[x];,result = result || a[x];
SCALAR_ENUM_VAL4_TO_VAL3,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target/test_target_defaultmap.c,scalar_enum = VAL4;,scalar_enum = VAL3;
SCALAR_PLUS25_TO_PLUS24,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target/test_target_map_with_close_modifier.c,scalar += 25;,scalar += 24;
SCALAR_PLUS53_TO_PLUS52,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/program_control/test_omp_target_offload_env_DEFAULT.c,scalar = scalar + 53;,scalar = scalar + 52;
SCHEDULE_STATIC8_TO_STATIC4,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_teams_distribute_parallel_for/test_target_teams_distribute_parallel_for_schedule_private.c,"schedule(static,8)","schedule(static,4)"
SECOND_DEVICE_TO_FIRST,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/6.0/target/test_target_access.c,int second_dev = 1;,int second_dev = 0;
SHARE_INIT_5_TO_6,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_teams_distribute/test_target_teams_distribute_default_shared.c,share = 5;,share = 6;
SQUARE_TO_DOUBLE,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target/test_target_parallel_is_dev_ptr.c,Dev_B[i] = Hst_A[i] * Hst_A[i];,Dev_B[i] = Hst_A[i] + Hst_A[i];
STEP2_TO3,NEEDS_REVIEW,target_mapping,general_code,True,2,,tests/6.0/target/test_target_declare_induction.c,int step_var = 2;,int step_var = 3;
STRUCT_COPY_B_PLUS_ONE,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/4.5/target_enter_data/test_target_enter_data_struct.c,singleCopy.b[i] = single.b[i];,singleCopy.b[i] = single.b[i] + 1;
STRUCT_S_10_TO_9,NEEDS_REVIEW,target_mapping,general_code,True,1,,tests/5.0/target/test_target_defaultmap_default.c,new_struct.s = 10; new_struct.S[0] = 10; new_struct.S[1] = 10;,new_struct.s = 9; new_struct.S[0] = 10; new_struct.S[1] = 10;
