dataset_token,source_dataset,mcq_questions,model_id,fewshot_k,layers,strength,seed,baseline_accuracy,baseline_invalid_rate,baseline_correct,baseline_invalid,baseline_total,baseline_cache_path,steered_accuracy,steered_invalid_rate,steered_correct,steered_invalid,steered_total,steered_cache_path,steered_vector_path,delta_accuracy,delta_invalid_rate
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,3.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6308,0.0,3154.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.03188627532901611,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,1.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6266,0.0,3133.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.02768627532901613,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,1.0,42,,,,,,,0.6276,0.0,3138.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,1.5,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6264,0.0,3132.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.02748627532901604,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,1.5,42,,,,,,,0.6264,0.0,3132.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,2.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6264,0.0,3132.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.02748627532901604,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,2.5,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6258,0.0,3129.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.026886275329016107,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,2.0,42,,,,,,,0.6268,0.0,3134.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,3.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6278,0.0,3139.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.02888627532901611,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,1.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6258,0.0,3129.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.026886275329016107,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,2.5,42,,,,,,,0.626,0.0,3130.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,1.5,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6256,0.0,3128.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.02668627532901613,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,3.0,42,,,,,,,0.6254,0.0,3127.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,2.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6256,0.0,3128.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.02668627532901613,0.0
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,2.5,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6258,0.0,3129.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.026886275329016107,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.35:6,1.0,42,,,,,,,0.625,0.0,3125.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,3.0,42,0.5989137246709839,0.0,8601.0,0.0,14361.0,,0.6262,0.0,3131.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,0.027286275329016063,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.35:6,1.5,42,,,,,,,0.6228,0.0,3114.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,1.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6476,0.0,3238.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.010736271847364365,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.35:6,2.0,42,,,,,,,0.6224,0.0,3112.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.35-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,1.5,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6458,0.0,3229.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.008936271847364452,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.35:6,2.5,42,,,,,,,0.6216,0.0,3108.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.35-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,2.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6458,0.0,3229.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.008936271847364452,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.35:6,3.0,42,,,,,,,0.62,0.0,3100.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.35-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,2.5,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6468,0.0,3234.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.009936271847364453,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.55:6,1.0,42,,,,,,,0.6264,0.0,3132.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.55-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,3.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.647,0.0,3235.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.010136271847364431,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.55:6,1.5,42,,,,,,,0.6246,0.0,3123.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.55-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.35:6,1.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6472,0.0,3236.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.010336271847364409,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.55:6,2.0,42,,,,,,,0.6234,0.0,3117.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.55-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.35:6,1.5,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.646,0.0,3230.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.00913627184736443,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.55:6,2.5,42,,,,,,,0.623,0.0,3115.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.35:6,2.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6454,0.0,3227.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.35-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.008536271847364385,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.55:6,3.0,42,,,,,,,0.6216,0.0,3108.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.35:6,2.5,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6448,0.0,3224.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.35-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.007936271847364451,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.75:6,1.0,42,,,,,,,0.6276,0.0,3138.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.75-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.35:6,3.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6438,0.0,3219.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.35-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.00693627184736445,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.75:6,1.5,42,,,,,,,0.6278,0.0,3139.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.55:6,1.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6456,0.0,3228.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.55-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.008736271847364363,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.75:6,2.0,42,,,,,,,0.6278,0.0,3139.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.55:6,1.5,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6446,0.0,3223.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.55-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.007736271847364362,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.75:6,2.5,42,,,,,,,0.6282,0.0,3141.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.55:6,2.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.645,0.0,3225.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.55-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.008136271847364429,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.75:6,3.0,42,,,,,,,0.628,0.0,3140.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.55:6,2.5,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6424,0.0,3212.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.005536271847364382,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.90:6,1.0,42,,,,,,,0.6284,0.0,3142.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.55:6,3.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.641,0.0,3205.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.0041362718473644255,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.90:6,1.5,42,,,,,,,0.6278,0.0,3139.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.75:6,1.0,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.647,0.0,3235.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.75-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.010136271847364431,0.0
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.90:6,2.0,42,,,,,,,0.6278,0.0,3139.0,0.0,5000.0,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.75:6,1.5,42,0.6368637281526356,0.0,9146.0,0.0,14361.0,,0.6478,0.0,3239.0,0.0,5000.0,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,0.010936271847364454,0.0
